status,size,buffer_size,buffer_level,total_played_utility,time_average_played_utility,total_played_bitrate,time_average_played_bitrate,total_play_time,total_play_time_chunks,total_rebuffer,rebuffer_ratio,time_average_rebuffer,total_rebuffer_events,time_average_rebuffer_events,total_bitrate_change,time_average_bitrate_change,total_log_bitrate_change,time_average_log_bitrate_change,time_average_score,total_reaction_time,estimate,qoe,download_time,delay
missingTrace,886360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,886360.0,6000.0,3000.0,0.0,0.0,0.0,0.0,0.305272,0.1017573333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,177.272,0.0
downloadedSegment,8067960.0,6000.0,4258.407999999999,0.0,0.0,230.0,337.1010482376944,2.046864,0.682288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2997839035715124,1613.592,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1258.4079999999994
missingTrace,8491768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,8491768.0,6000.0,4173.6464000000005,2.555540685904549,1.4939948186620722,3192.0,1866.0753426750389,5.1316256,1.7105418666666663,0.0,0.0,0.0,0.0,0.0,2732.0,1597.1547105852774,2.555540685904549,1.4939948186620722,1.4939948186620722,0.0,0.0,1.02403639534708,1698.3536,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1173.6464000000003
downloadedSegment,9855896.0,6000.0,3900.8208,5.111081371809098,1.8244194356708607,6154.0,2196.693104720508,8.404451199999999,2.8014837333333333,0.0,0.0,0.0,0.0,0.0,2732.0,975.197523902572,2.555540685904549,0.9122097178354306,1.8244194356708607,0.0,0.0,1.186065255697608,1971.1792,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.8207999999996
missingTrace,8308192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,8308192.0,6000.0,4210.3616,7.666622057713647,2.073010537619208,9116.0,2464.9140023699515,11.094910399999998,3.6983034666666654,0.0,0.0,0.0,0.0,0.0,2732.0,738.7170968050359,2.555540685904549,0.6910035125397359,2.073010537619208,0.0,0.0,1.3712990542090242,1661.6384,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1210.3616000000002
downloadedSegment,7633744.0,6000.0,4345.2512,10.222162743618195,2.196736571542542,12078.0,2595.5548719526264,13.9600208,4.653340266666667,0.0,0.0,0.0,0.0,0.0,2732.0,587.1051424221373,2.555540685904549,0.5491841428856357,2.196736571542542,0.0,0.0,1.4735291434511373,1526.7488,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345.2511999999997
missingTrace,7292048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,7292048.0,6000.0,4413.5904,12.777703429522743,2.2693483808366506,15040.0,2671.137253735591,16.891681599999995,5.630560533333332,0.0,0.0,0.0,0.0,0.0,2732.0,485.2092405056938,2.555540685904549,0.4538696761673301,2.2693483808366506,0.0,1.5158245029548808e-13,1.5470079015588074,1458.4096000000002,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1413.5904
downloadedSegment,7558072.0,6000.0,4360.3856,14.968141747174606,2.251425470215956,17096.0,2571.4861930725265,19.944886399999994,6.648295466666665,0.0,0.0,0.0,0.0,0.0,3638.0,547.2079299484003,2.920643054157237,0.4393070477689816,2.251425470215956,0.0,2.5985562907797973e-13,1.4828986128848969,1511.6144000000002,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1360.3855999999996
missingTrace,4772800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,4772800.0,6000.0,4917.44,17.158580064826467,2.299273113827163,19152.0,2566.3941019389463,22.387832,7.462610666666666,0.0,0.0,0.0,0.0,0.0,3638.0,487.4969581690626,2.920643054157237,0.3913701497524062,2.299273113827163,0.0,3.410605131648481e-13,1.51121228638544,954.5600000000002,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1917.44
downloadedSegment,6192736.0,6000.0,4633.4528,19.349018382478327,2.261119661805463,21208.0,2478.3596169920056,25.6718192,8.557273066666665,0.0,0.0,0.0,0.0,0.0,3638.0,425.13543411056753,2.920643054157237,0.3413053470893762,2.261119661805463,0.0,2.0210993372731737e-13,1.466604696019872,1238.5472,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1633.4528
missingTrace,6446264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,6446264.0,6000.0,4582.7472,21.539456700130188,2.24974547155376,23264.0,2429.869953493782,28.7225248,9.574174933333332,0.0,0.0,0.0,0.0,0.0,3638.0,379.98052316069374,2.920643054157237,0.3050542813865622,2.24974547155376,0.0,1.818989403545857e-13,1.458721574571103,1289.2528000000002,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1582.7471999999998
downloadedSegment,5623984.0,6000.0,4747.2032,23.72989501778205,2.2558314801996424,25320.0,2406.9913935925,31.5580688,10.519356266666666,0.0,0.0,0.0,0.0,0.0,3638.0,345.8386528392384,2.920643054157237,0.2776446562050625,2.2558314801996424,0.0,1.653626730496233e-13,1.4724358941761004,1124.7968,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1747.2032
missingTrace,6193664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,6193664.0,6000.0,4633.2672,25.92033333543391,2.24276041881206,27376.0,2368.712177843261,34.6720048,11.557334933333332,0.0,0.0,0.0,0.0,0.0,3638.0,314.77845203805464,2.920643054157237,0.2527090433049234,2.24276041881206,0.0,1.5158245029548808e-13,1.46953165941652,1238.7328,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1633.2672000000002
downloadedSegment,6720088.0,6000.0,4527.9824,28.11077165308577,2.232354831492658,29432.0,2337.2772619452303,37.7772896,12.592429866666665,0.0,0.0,0.0,0.0,0.0,3638.0,288.903733316008,2.920643054157237,0.2319364161708338,2.232354831492658,0.0,2.098833927168296e-13,1.4707813657165905,1344.0176,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1527.9824
missingTrace,6351744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,6351744.0,6000.0,4601.6512,30.30120997073763,2.233305738545326,31488.0,2320.776337421068,40.7036208,13.5678736,0.0,0.0,0.0,0.0,0.0,3638.0,268.1333941672334,2.920643054157237,0.2152616644480854,2.233305738545326,0.0,1.9489172180848466e-13,1.4836530095278424,1270.3488,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1601.6512000000002
downloadedSegment,5726000.0,6000.0,4726.799999999999,32.49164828838949,2.2367683030549688,33544.0,2309.2135951898454,43.57847199999999,14.526157333333332,0.0,0.0,0.0,0.0,0.0,3638.0,250.4447608901937,2.920643054157237,0.2010609541902183,2.2367683030549688,0.0,1.818989403545857e-13,1.4988978910536863,1145.2,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1726.7999999999993
missingTrace,5595624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,5595624.0,6000.0,4752.8752,34.68208660604135,2.2350355077340307,35600.0,2294.189071699956,46.5523968,15.517465599999998,0.0,0.0,0.0,0.0,0.0,3638.0,234.4455012034955,2.920643054157237,0.1882164993590987,2.2350355077340307,0.0,1.7053025658242404e-13,1.5089061662137349,1119.1248,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752.8752000000004
downloadedSegment,6942520.0,6000.0,4483.495999999999,36.87252492369321,2.2202655877036506,37656.0,2267.4422525604064,49.821776,16.607258666666667,0.0,0.0,0.0,0.0,0.0,3638.0,219.0608379757478,2.920643054157237,0.1758654521362649,2.2202655877036506,0.0,2.1399875335833605e-13,1.506222087951361,1388.504,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1483.4959999999992
missingTrace,5077256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,5077256.0,6000.0,4856.5488,39.062963241345074,2.2343516214334693,39712.0,2271.475695332084,52.4487232,17.482907733333334,0.0,0.0,0.0,0.0,0.0,3638.0,208.0889549662097,2.920643054157237,0.1670570535923305,2.2343516214334693,0.0,2.526374171591468e-13,1.530834022857404,1015.4512000000002,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1856.5488
missingTrace,7598696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,7598696.0,6000.0,4352.2608,41.25340155899693,2.211859594734212,41768.0,2239.4505195102,55.95301119999999,18.651003733333333,0.0,0.0,0.0,0.0,0.0,3638.0,195.0565262875432,2.920643054157237,0.1565944168965782,2.211859594734212,0.0,2.3934071099287584e-13,1.5201173841999445,1519.7392,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1352.2608
downloadedSegment,6479152.0,6000.0,4576.1696,43.4438398766488,2.219198222071693,43824.0,2238.6175614357767,58.7291024,19.576367466666664,0.0,0.0,0.0,0.0,0.0,3638.0,185.8363154550784,2.920643054157237,0.1491922880549884,2.219198222071693,0.0,1.818989403545857e-13,1.5374937027462834,1295.8304,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1576.1696000000002
missingTrace,5142544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,5142544.0,6000.0,4843.4912,45.634278194300656,2.227446598535621,45880.0,2239.44048168549,61.4617808,20.487260266666667,0.0,0.0,0.0,0.0,0.0,3638.0,177.57376792440743,2.920643054157237,0.1425589862256596,2.227446598535621,0.0,1.7323708605198637e-13,1.55519658767156,1028.5088,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1843.4912
downloadedSegment,5356896.0,6000.0,4800.6208,47.82471651195252,2.224245025230949,47936.0,2229.4206281980487,64.5046512,21.5015504,0.0,0.0,0.0,0.0,0.0,3638.0,169.19710124717332,2.920643054157237,0.1358340677683055,2.224245025230949,0.0,1.653626730496233e-13,1.5616101577722752,1071.3792,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.6207999999997
missingTrace,6709528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,6709528.0,6000.0,4530.0944,50.01515482960438,2.213870472968161,49992.0,2212.845547748148,67.77517759999999,22.591725866666664,0.0,0.0,0.0,0.0,0.0,3638.0,161.03240723931353,2.920643054157237,0.1292793242709512,2.213870472968161,0.0,1.5817299161268314e-13,1.5609085411058945,1341.9056,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1530.0944
downloadedSegment,6358360.0,6000.0,4600.328,52.20559314725624,2.2150753622231663,52048.0,2208.3887089989066,70.704944,23.56831466666667,0.0,0.0,0.0,0.0,0.0,3638.0,154.35978564667272,2.920643054157237,0.1239224397444075,2.2150753622231663,0.0,1.51582450295488e-13,1.5707722325406983,1271.672,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.3279999999995
missingTrace,6282648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,6282648.0,6000.0,4615.4704,54.3960314649081,2.214527530967383,54104.0,2202.6385805875207,73.6898016,24.5632672,0.0,0.0,0.0,0.0,0.0,3638.0,148.10733321339274,2.920643054157237,0.1189028735622449,2.214527530967383,0.0,1.455191522836685e-13,1.5786138631324471,1256.5296,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1615.4704000000002
downloadedSegment,5316344.0,6000.0,4808.7312,56.58646978255996,2.219177593814541,56160.0,2202.452532337253,76.4965408,25.498846933333333,0.0,0.0,0.0,0.0,0.0,3638.0,142.6731181026162,2.920643054157237,0.1145402010449041,2.219177593814541,0.0,1.399222618112197e-13,1.590972131559936,1063.2688,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1808.7312
missingTrace,6446168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,6446168.0,6000.0,4582.7664,58.77690810021182,2.2118061013455583,58216.0,2190.6988332288443,79.7225056,26.57416853333333,0.0,0.0,0.0,0.0,0.0,3638.0,136.89986181267238,2.920643054157237,0.1099053409890783,2.2118061013455583,0.0,1.3473995581821158e-13,1.5917463028987442,1289.2336,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1582.7663999999995
downloadedSegment,5904856.0,6000.0,4691.0288,60.96734641786368,2.2139286419510653,60272.0,2188.6782835045083,82.6142432,27.538081066666667,0.0,0.0,0.0,0.0,0.0,3638.0,132.10797045708458,2.920643054157237,0.1060583359852373,2.2139286419510653,0.0,1.6240976817373721e-13,1.6011020187013485,1180.9712000000002,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1691.0288
missingTrace,7043424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,7043424.0,6000.0,4463.3152,63.15778473551554,2.207234798339856,62328.0,2178.235526895631,85.8419568,28.6139856,0.0,0.0,0.0,0.0,0.0,3638.0,127.1406245482978,2.920643054157237,0.1020704733337545,2.207234798339856,0.0,1.5680943134016005e-13,1.601940958888588,1408.6848,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1463.3152
downloadedSegment,5542176.0,6000.0,4763.5648,65.3482230531674,2.214150543954072,64384.0,2181.480413108637,88.5417072,29.513902400000003,0.0,0.0,0.0,0.0,0.0,3638.0,123.2639435712168,2.920643054157237,0.0989582134742451,2.214150543954072,0.0,1.818989403545857e-13,1.615190339041081,1108.4352,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1763.5648
missingTrace,6035928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,6035928.0,6000.0,4664.814399999999,67.53866137081926,2.210988349674694,66440.0,2175.021875927429,91.6404576,30.5468192,0.0,0.0,0.0,0.0,0.0,3638.0,119.09586972642964,2.920643054157237,0.0956120188827135,2.210988349674694,0.0,1.7603123260121196e-13,1.618792445690686,1207.1856,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1664.8143999999993
downloadedSegment,5521280.0,6000.0,4767.744,69.72909968847111,2.212743483893649,68496.0,2173.613001600804,94.537528,31.51250933333333,0.0,0.0,0.0,0.0,0.0,3638.0,115.4462172947869,2.920643054157237,0.0926820210749715,2.212743483893649,0.0,1.705302565824241e-13,1.626722325706209,1104.256,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1767.7439999999997
missingTrace,7571168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,7571168.0,6000.0,4357.7664,71.91953800612296,2.2027984551182778,70552.0,2160.912610315622,97.9475056,32.64916853333334,0.0,0.0,0.0,0.0,0.0,3638.0,111.42703362524423,2.920643054157237,0.0894553578347758,2.2027984551182778,0.0,1.6536267304962337e-13,1.6235678648125746,1514.2336,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357.7664000000004
downloadedSegment,4525336.0,6000.0,4966.9328,74.10997632377482,2.215802361728989,72608.0,2170.895011186312,100.3383392,33.44611306666667,0.0,0.0,0.0,0.0,0.0,3638.0,108.7719817471326,2.920643054157237,0.087323840840209,2.215802361728989,0.0,1.8724890918854412e-13,1.6414691910517627,905.0672000000002,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966.9328
missingTrace,6912928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,6912928.0,6000.0,4489.4144,76.30041464142667,2.204877455294267,74664.0,2157.5894586647423,103.8158576,34.60528586666667,0.0,0.0,0.0,0.0,0.0,3638.0,105.12844812255348,2.920643054157237,0.0843987553060652,2.204877455294267,0.0,1.818989403545857e-13,1.6370036160988284,1382.5856,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.4143999999997
downloadedSegment,6042616.0,6000.0,4663.4768,78.49085295907852,2.2080700951781767,76720.0,2158.2532399079496,106.6417952,35.54726506666666,0.0,0.0,0.0,0.0,0.0,3638.0,102.34261322712618,2.920643054157237,0.0821622436685284,2.2080700951781767,0.0,1.7684619201140277e-13,1.6454087195174936,1208.5232,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1663.4768000000004
missingTrace,6859408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,6859408.0,6000.0,4500.118399999999,80.68129127673038,2.2043034037538214,78776.0,2152.248708297422,109.8051536,36.60171786666666,0.0,0.0,0.0,0.0,0.0,3638.0,99.39424191106455,2.920643054157237,0.0797952452613454,2.2043034037538214,0.0,1.9664750308603857e-13,1.6471984820829082,1371.8816000000002,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.1183999999994
downloadedSegment,5717168.0,6000.0,4728.5664,82.87172959438223,2.208407036412217,80832.0,2154.05130846181,112.5767056,37.525568533333335,0.0,0.0,0.0,0.0,0.0,3638.0,96.94723203909425,2.920643054157237,0.0778307476291232,2.208407036412217,0.0,1.9147256879430082e-13,1.6560789571558736,1143.4336,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728.5663999999997
missingTrace,7100512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
